baseline_name,protocol,method_family,schema_compatible,official_sehgnn_unmodified,uses_feature_adapter,uses_weighted_superedges,uses_synthetic_nodes,keeps_all_target_nodes,used_test_data,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_tp_workload_table,eligibility_failure_reasons,support_node_ratio,support_edge_ratio,structural_storage_ratio,raw_hgb_text_byte_ratio,official_text_hgb_byte_ratio,binary_feature_sidecar_ratio,adapter_package_ratio,preprocessed_cache_byte_ratio,train_time_seconds,preprocess_time_seconds,compress_time_seconds,peak_cpu_memory_mb,peak_gpu_memory_mb,dataset,budget_type,budget_value,graph_seed,training_seed,success,failure_type,failure_message,construction_status,selection_signal,official_hgb_exported,export_hash,artifact_manifest_path,raw_hgb_text_byte_ratio_estimated,training_executed,training_status,compress_peak_cpu_memory_mb,export_time_seconds,test_micro_f1,test_macro_f1,recovery_micro,recovery_macro
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,3,2,True,,,constructed_estimate,per-type seeded random support selection,False,997b9866d076ae3cf5cf1a344cca84bbb332f4b1b8a652762510ab7bd5536256,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,3,3,True,,,constructed_estimate,per-type seeded random support selection,False,997b9866d076ae3cf5cf1a344cca84bbb332f4b1b8a652762510ab7bd5536256,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,3,4,True,,,constructed_estimate,per-type seeded random support selection,False,997b9866d076ae3cf5cf1a344cca84bbb332f4b1b8a652762510ab7bd5536256,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,3,5,True,,,constructed_estimate,per-type seeded random support selection,False,997b9866d076ae3cf5cf1a344cca84bbb332f4b1b8a652762510ab7bd5536256,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,4,1,True,,,constructed_estimate,per-type seeded random support selection,False,514e227ab38e79b19f7bbc42c3b212c12c2b8a13c4536bccf4f06cf7dd47ac56,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,4,2,True,,,constructed_estimate,per-type seeded random support selection,False,514e227ab38e79b19f7bbc42c3b212c12c2b8a13c4536bccf4f06cf7dd47ac56,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,4,3,True,,,constructed_estimate,per-type seeded random support selection,False,514e227ab38e79b19f7bbc42c3b212c12c2b8a13c4536bccf4f06cf7dd47ac56,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,4,4,True,,,constructed_estimate,per-type seeded random support selection,False,514e227ab38e79b19f7bbc42c3b212c12c2b8a13c4536bccf4f06cf7dd47ac56,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,4,5,True,,,constructed_estimate,per-type seeded random support selection,False,514e227ab38e79b19f7bbc42c3b212c12c2b8a13c4536bccf4f06cf7dd47ac56,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,5,1,True,,,constructed_estimate,per-type seeded random support selection,False,beb005b84b78c157339791b2cfe92c0e562f4bb647914ee36c393fafa7c887d7,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,5,2,True,,,constructed_estimate,per-type seeded random support selection,False,beb005b84b78c157339791b2cfe92c0e562f4bb647914ee36c393fafa7c887d7,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,5,3,True,,,constructed_estimate,per-type seeded random support selection,False,beb005b84b78c157339791b2cfe92c0e562f4bb647914ee36c393fafa7c887d7,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,5,4,True,,,constructed_estimate,per-type seeded random support selection,False,beb005b84b78c157339791b2cfe92c0e562f4bb647914ee36c393fafa7c887d7,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.5,0.29100122721922145,0.31919049733904414,0.31919049733904414,0.31919049733904414,,,,,,,,,DBLP,support_node_ratio,0.5,5,5,True,,,constructed_estimate,per-type seeded random support selection,False,beb005b84b78c157339791b2cfe92c0e562f4bb647914ee36c393fafa7c887d7,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,1,1,True,,,constructed_estimate,per-type seeded random support selection,False,959ae493c6cd8afb7239bc40e13a3c936eeabad6c6e394bcd1405bcaaa5d498e,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,1,2,True,,,constructed_estimate,per-type seeded random support selection,False,959ae493c6cd8afb7239bc40e13a3c936eeabad6c6e394bcd1405bcaaa5d498e,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,1,3,True,,,constructed_estimate,per-type seeded random support selection,False,959ae493c6cd8afb7239bc40e13a3c936eeabad6c6e394bcd1405bcaaa5d498e,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,1,4,True,,,constructed_estimate,per-type seeded random support selection,False,959ae493c6cd8afb7239bc40e13a3c936eeabad6c6e394bcd1405bcaaa5d498e,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,1,5,True,,,constructed_estimate,per-type seeded random support selection,False,959ae493c6cd8afb7239bc40e13a3c936eeabad6c6e394bcd1405bcaaa5d498e,,True,False,not_executed_gate21_6_budget,,,,,,
Random-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,2,1,True,,,constructed_estimate,per-type seeded random support selection,False,64045400750a5e06f565aa665c62a4ec70bcdaf91346dbefbf5d2663b854084f,,True,False,not_executed_gate21_6_budget,,,,,,
